0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	1.00000 	1.00000 	0.10774 	0.00000 	0.26305 	0.25196 	0.67005 	1.00000 	0.00000 	0.31921 	1.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.43107 	0.57746 	0.71369 	0.68588 	0.38773 	0.96232 	0.37492 	0.98882 	1.00000 	0.00000 	0.00000 	0.36693 	0.44386 	0.56553 	0.49274 	0.53521 	0.00000 	0.50570 	1.00000 	0.00000 	0.04718 	0.12694 	0.30463 	0.12869 	0.51889 	0.49430 	0.12847 	0.33333 	0.49928 	0.24267 	0.34063 	0.52513 	0.05382 	0.03581 	0.04361 	0.33447 	0.47514 	0.00000 	0.51042 	0.35508 	0.00000 	0.00000 	0.02743 	0.55928 	0.05403 	0.58907 	0.55890 	0.55118 	0.53852 	0.03518 	0.56356 	0.48520 	0.19874 	0.00000 	0.68131 	0.77246 	0.42541 	0.46260 	0.05121 	0.59447 	1.00000 	1.00000 	0.00000 	0.60682 	0.65932 	0.05476 	0.55636 	0.97257 	0.78548 	0.00000 	0.00000 	0.00000 	0.69575 	0.58135 	0.45451 	0.54387 	0.09091 	0.41049 	0.45605 	0.52887 	0.28260 	0.68750 	0.00000 	0.63200 	0.54013 	0.23546 	0.27289 	0.00000 	0.00000 	0.00000 	0.00000 	0.46733 	0.71224 	0.00000 	0.30534 	0.43284 	0.00000 	0.50638 	0.00000 	0.21452 	0.00000 	0.00000 	0.60963 	0.00000 	0.49499 	1.00000 	0.60963 	0.28251 	0.00000 	0.21089 	0.00000 	0.55336 	0.34686 	0.51501 	1.00000 	0.38972 	0.00000 	0.00000 	0.62565 	0.52106 	0.60013 	0.73018 	0.60223 	0.00000 	0.63056 	0.00000 	0.25000 	1.00000 	0.47721 	0.23733 	0.00000 	0.60000 	0.00000 	0.47712 
0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	1.00000 	1.00000 	0.10857 	0.00000 	0.01437 	0.25196 	0.63579 	1.00000 	0.00000 	0.33775 	1.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.21188 	0.57746 	0.73464 	0.76143 	0.43558 	0.96232 	0.25125 	0.98882 	1.00000 	0.00000 	0.00000 	0.36040 	0.44075 	0.66015 	0.42972 	0.60563 	0.00000 	0.50570 	1.00000 	0.00000 	0.01357 	0.10832 	0.70326 	0.10985 	0.52411 	0.49430 	0.10966 	0.33333 	0.49760 	0.19492 	0.30895 	0.44263 	0.02132 	0.01298 	0.01643 	0.29181 	0.47621 	0.00000 	0.50000 	0.47648 	0.00000 	0.00000 	0.02743 	0.35771 	0.04765 	0.57907 	0.59546 	0.47540 	0.49924 	0.06992 	0.50401 	0.36038 	0.15416 	0.00000 	0.67101 	0.79281 	0.49724 	0.37983 	0.04515 	0.58451 	1.00000 	1.00000 	0.00000 	0.76725 	0.80282 	0.04830 	0.55388 	0.97257 	0.78548 	0.00000 	0.00000 	0.00000 	0.66131 	0.59815 	0.37544 	0.36813 	0.09091 	0.39833 	0.38768 	0.50692 	0.17523 	0.68750 	0.00000 	0.57207 	0.48626 	0.25383 	0.35173 	0.00000 	0.00000 	0.00000 	0.00000 	0.51733 	0.71530 	0.00000 	0.21893 	0.52985 	1.00000 	0.50464 	0.00000 	0.21452 	0.00000 	0.00000 	0.52546 	0.00000 	0.57514 	1.00000 	0.52546 	0.18495 	0.00000 	0.13654 	0.00000 	0.68149 	0.30193 	0.45717 	1.00000 	0.41096 	0.00000 	0.00000 	0.99795 	0.52106 	0.59021 	0.73015 	0.60157 	0.00000 	0.46037 	0.00000 	0.25000 	1.00000 	0.35422 	0.05069 	0.00000 	0.60000 	0.00000 	0.84634 
0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	1.00000 	1.00000 	0.10712 	0.00000 	0.29461 	0.25196 	0.69797 	1.00000 	0.00000 	0.31656 	1.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.58092 	0.57746 	0.69274 	0.64215 	0.33620 	0.96232 	0.49898 	0.98882 	1.00000 	0.00000 	0.00000 	0.37063 	0.44155 	0.55734 	0.54049 	0.47887 	0.00000 	0.50570 	1.00000 	0.00000 	0.07915 	0.12847 	0.20956 	0.13023 	0.51070 	0.49430 	0.13001 	0.33333 	0.55662 	0.26469 	0.38733 	0.60940 	0.08336 	0.05836 	0.07166 	0.28328 	0.53232 	0.00000 	0.51042 	0.27162 	0.00000 	0.00000 	0.02743 	0.68720 	0.05455 	0.58995 	0.46852 	0.62695 	0.54607 	0.01605 	0.62279 	0.57244 	0.21259 	0.00000 	0.66390 	0.75808 	0.36464 	0.54537 	0.05171 	0.59534 	1.00000 	1.00000 	0.00000 	0.54593 	0.67571 	0.05529 	0.55115 	0.97257 	0.78548 	0.00000 	0.00000 	0.00000 	0.71871 	0.58444 	0.45451 	0.66401 	0.09091 	0.42634 	0.52405 	0.53529 	0.31137 	0.68750 	0.00000 	0.69993 	0.56496 	0.22959 	0.21594 	0.00000 	0.00000 	0.00000 	0.00000 	0.42533 	0.71349 	0.00000 	0.34854 	0.36567 	0.00000 	0.50232 	0.00000 	0.21452 	0.00000 	0.00000 	0.69003 	0.00000 	0.52338 	1.00000 	0.69003 	0.32613 	0.00000 	0.24605 	0.00000 	0.53097 	0.36421 	0.53429 	1.00000 	0.37698 	0.00000 	0.00000 	0.60520 	0.52106 	0.60100 	0.73018 	0.60276 	0.00000 	0.73856 	0.00000 	0.25000 	1.00000 	0.63419 	0.28018 	0.00000 	0.60000 	0.00000 	1.39829 
0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	1.00000 	1.00000 	0.00417 	0.00000 	0.26266 	0.00000 	0.28173 	1.00000 	0.00000 	0.33775 	1.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.53746 	0.57746 	0.38268 	0.49901 	0.28098 	0.96232 	0.45424 	0.98882 	1.00000 	0.00000 	0.00000 	0.36612 	0.63657 	0.67586 	0.50993 	0.51549 	0.00000 	0.50570 	1.00000 	0.00000 	0.04681 	0.12694 	0.31194 	0.12869 	0.51128 	0.49430 	0.12847 	0.33333 	0.51676 	0.24267 	0.41873 	0.47121 	0.05382 	0.03581 	0.04361 	0.24061 	0.37571 	0.00000 	0.47917 	0.25645 	0.00000 	0.00000 	0.02743 	0.65956 	0.05403 	0.58907 	0.55735 	0.50764 	0.58686 	0.03562 	0.51140 	0.49810 	0.19808 	0.00000 	0.64814 	0.84431 	0.31492 	0.42693 	0.05121 	0.59447 	0.00000 	1.00000 	0.00000 	0.70059 	0.67175 	0.05476 	0.55508 	0.97257 	0.78548 	0.00000 	0.00000 	0.00000 	0.69862 	0.44746 	0.33547 	0.62910 	0.00000 	0.41676 	0.41114 	0.52887 	0.26614 	0.56250 	0.00000 	0.56488 	0.53711 	0.24617 	0.22470 	0.00000 	0.00000 	0.00000 	0.00000 	0.46133 	0.85517 	0.00000 	0.31262 	0.34328 	0.00000 	0.50551 	0.00000 	0.21452 	0.00000 	0.00000 	0.53932 	0.00000 	0.32603 	1.00000 	0.53932 	0.27875 	0.00000 	0.16030 	0.00000 	0.66385 	0.39234 	0.64996 	1.00000 	0.35551 	0.00000 	0.00000 	0.62796 	0.34069 	0.60013 	0.73018 	0.62166 	0.00000 	0.71528 	0.00000 	0.25000 	1.00000 	0.52994 	0.23138 	0.00000 	0.60000 	0.00000 	1.41464 
0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	1.00000 	1.00000 	0.00421 	0.00000 	0.01398 	0.00000 	0.23604 	1.00000 	0.00000 	0.33444 	1.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.31827 	0.57746 	0.41341 	0.58847 	0.32270 	0.96232 	0.33085 	0.98882 	1.00000 	0.00000 	0.00000 	0.35959 	0.63949 	0.68639 	0.43927 	0.57746 	0.00000 	0.50570 	1.00000 	0.00000 	0.01406 	0.10832 	0.71587 	0.10985 	0.52022 	0.49430 	0.10966 	0.33333 	0.50209 	0.19492 	0.38430 	0.39036 	0.02132 	0.01298 	0.01643 	0.18515 	0.47017 	0.00000 	0.47917 	0.37785 	0.00000 	0.00000 	0.02743 	0.45799 	0.04765 	0.57907 	0.60038 	0.43186 	0.52266 	0.07256 	0.45184 	0.37877 	0.15350 	0.00000 	0.62572 	0.86826 	0.38674 	0.34416 	0.04515 	0.58451 	0.00000 	1.00000 	0.00000 	0.78413 	0.81299 	0.04830 	0.55448 	0.97257 	0.78548 	0.00000 	0.00000 	0.00000 	0.66418 	0.60075 	0.25640 	0.45343 	0.00000 	0.39764 	0.34276 	0.50692 	0.16393 	0.56250 	0.00000 	0.50184 	0.48324 	0.26020 	0.29917 	0.00000 	0.00000 	0.00000 	0.00000 	0.51733 	0.85827 	0.00000 	0.22767 	0.42537 	1.00000 	0.50486 	0.00000 	0.21452 	0.00000 	0.00000 	0.45616 	0.00000 	0.44045 	1.00000 	0.45616 	0.18119 	0.00000 	0.12500 	0.00000 	0.67507 	0.29767 	0.57009 	1.00000 	0.37767 	0.00000 	0.00000 	0.99795 	0.34069 	0.59021 	0.73015 	0.62124 	0.00000 	0.54509 	0.00000 	0.25000 	1.00000 	0.40207 	0.04810 	0.00000 	0.60000 	0.00000 	1.74052 
0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	1.00000 	1.00000 	0.00413 	0.00000 	0.29423 	0.00000 	0.31599 	1.00000 	0.00000 	0.35099 	1.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.68732 	0.57746 	0.36103 	0.45726 	0.23558 	0.96232 	0.57831 	0.98882 	1.00000 	0.00000 	0.00000 	0.36982 	0.63246 	0.55517 	0.56150 	0.47042 	0.00000 	0.50570 	1.00000 	0.00000 	0.07906 	0.12847 	0.21931 	0.13023 	0.50282 	0.49430 	0.13001 	0.33333 	0.56029 	0.26469 	0.46832 	0.56617 	0.08336 	0.05836 	0.07166 	0.19369 	0.55185 	0.00000 	0.48958 	0.21851 	0.00000 	0.00000 	0.02743 	0.78748 	0.05455 	0.58995 	0.46119 	0.58341 	0.54456 	0.02089 	0.57062 	0.57702 	0.21193 	0.00000 	0.63151 	0.83832 	0.25967 	0.50970 	0.05171 	0.59534 	0.00000 	1.00000 	0.00000 	0.58080 	0.68757 	0.05529 	0.55303 	0.97257 	0.78548 	0.00000 	0.00000 	0.00000 	0.72158 	0.59214 	0.33547 	0.74931 	0.00000 	0.41841 	0.47913 	0.53529 	0.29708 	0.56250 	0.00000 	0.65976 	0.56194 	0.24898 	0.17214 	0.00000 	0.00000 	0.00000 	0.00000 	0.41667 	0.85728 	0.00000 	0.35534 	0.28358 	0.00000 	0.50370 	0.00000 	0.21452 	0.00000 	0.00000 	0.61827 	0.00000 	0.36642 	1.00000 	0.61827 	0.32237 	0.00000 	0.23431 	0.00000 	0.52953 	0.34485 	0.67750 	1.00000 	0.34294 	0.00000 	0.00000 	0.60649 	0.34069 	0.60100 	0.73018 	0.62200 	0.00000 	0.82329 	0.00000 	0.25000 	1.00000 	0.69907 	0.27521 	0.00000 	0.60000 	0.00000 	2.74429 
1.00000 	1.00000 	1.00000 	1.00000 	1.00000 	0.75000 	0.00000 	0.10671 	1.00000 	0.69104 	0.25196 	0.37563 	1.00000 	0.00000 	0.28477 	0.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	0.00000 	0.31457 	0.57746 	0.37151 	0.22863 	0.38037 	0.96232 	0.41288 	0.79962 	1.00000 	0.00000 	0.00000 	0.22899 	0.71416 	0.60515 	0.55004 	0.37324 	0.00000 	0.76985 	0.00000 	1.00000 	0.48993 	0.22205 	0.00118 	0.22477 	0.44758 	0.23015 	0.22443 	0.00000 	0.58415 	0.45047 	0.47934 	0.52552 	0.42996 	0.42590 	0.43418 	0.24061 	0.43608 	0.00000 	0.50000 	0.20334 	0.00000 	0.00000 	0.31225 	0.43548 	0.23505 	0.41821 	0.62720 	0.19126 	0.94940 	0.00550 	0.19324 	0.22811 	0.31869 	0.00000 	0.62490 	0.25030 	0.26519 	0.45705 	0.22520 	0.42372 	0.00000 	1.00000 	0.00000 	0.65096 	0.70791 	0.23761 	0.72725 	0.68775 	0.94323 	0.15361 	0.00000 	0.00000 	0.33123 	0.50248 	0.35501 	0.37986 	0.18182 	0.32677 	0.46457 	0.56177 	0.68181 	0.50000 	0.00000 	0.25450 	0.57653 	0.32908 	0.18966 	1.00000 	0.00000 	1.00000 	1.00000 	0.52333 	0.75473 	0.00000 	0.33495 	0.33582 	0.00000 	0.70297 	0.00000 	0.05677 	1.00000 	1.00000 	0.19901 	0.00000 	0.55102 	1.00000 	0.42996 	0.61404 	0.00000 	0.36793 	0.00000 	0.64361 	0.60865 	0.77665 	0.00000 	0.15786 	1.00000 	0.00000 	0.08505 	0.32477 	0.42950 	0.94530 	0.69121 	1.00000 	0.40663 	1.00000 	0.75000 	1.00000 	0.42251 	0.83660 	0.00000 	0.20000 	1.00000 	0.63367 
1.00000 	1.00000 	1.00000 	1.00000 	1.00000 	0.75000 	0.00000 	0.10671 	1.00000 	0.69119 	0.25196 	0.37817 	1.00000 	0.00000 	0.28510 	0.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	0.00000 	0.35204 	0.57746 	0.37011 	0.22863 	0.36442 	0.96232 	0.44339 	0.82053 	1.00000 	0.00000 	0.00000 	0.22935 	0.71146 	0.57723 	0.55577 	0.36620 	0.00000 	0.76985 	0.00000 	1.00000 	0.48537 	0.22205 	0.00107 	0.22477 	0.44226 	0.23015 	0.22443 	0.00000 	0.59943 	0.45047 	0.49587 	0.56425 	0.42996 	0.42590 	0.43418 	0.25341 	0.44354 	0.00000 	0.51042 	0.19575 	0.00000 	0.00000 	0.31225 	0.46746 	0.23505 	0.41821 	0.59383 	0.21652 	0.94789 	0.00506 	0.21298 	0.21593 	0.31895 	0.00000 	0.61787 	0.25150 	0.24862 	0.47774 	0.22520 	0.42372 	0.00000 	1.00000 	0.00000 	0.61660 	0.70791 	0.23761 	0.72639 	0.68775 	0.94323 	0.15361 	0.00000 	0.00000 	0.33410 	0.51952 	0.37544 	0.40989 	0.18182 	0.32915 	0.48156 	0.56177 	0.69495 	0.50000 	0.00000 	0.27811 	0.57777 	0.33418 	0.17652 	1.00000 	0.00000 	1.00000 	1.00000 	0.55933 	0.74720 	0.00000 	0.33495 	0.32090 	0.00000 	0.70152 	0.00000 	0.05677 	1.00000 	1.00000 	0.22362 	0.00000 	0.55473 	1.00000 	0.42996 	0.61544 	0.00000 	0.38373 	0.00000 	0.63128 	0.60783 	0.77114 	0.00000 	0.14179 	1.00000 	0.00000 	0.08172 	0.32477 	0.42950 	0.94530 	0.69739 	1.00000 	0.43363 	1.00000 	0.50000 	1.00000 	0.44199 	0.84164 	0.00000 	0.40000 	1.00000 	0.90849 
1.00000 	1.00000 	1.00000 	1.00000 	1.00000 	0.75000 	0.00000 	0.10650 	1.00000 	0.69143 	0.25196 	0.38122 	1.00000 	0.00000 	0.28576 	0.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	0.00000 	0.38950 	0.57746 	0.36941 	0.22863 	0.35092 	0.96232 	0.47458 	0.83412 	1.00000 	0.00000 	0.00000 	0.23010 	0.81314 	0.57004 	0.56341 	0.35915 	0.00000 	0.76985 	0.00000 	1.00000 	0.46986 	0.22205 	0.00181 	0.22477 	0.43427 	0.23015 	0.22443 	0.00000 	0.57297 	0.45047 	0.51102 	0.56152 	0.42996 	0.42590 	0.43418 	0.24061 	0.47443 	0.00000 	0.50000 	0.18665 	0.00000 	0.00000 	0.31225 	0.49944 	0.23505 	0.41821 	0.55942 	0.24178 	0.96752 	0.00814 	0.23272 	0.25274 	0.31943 	0.00000 	0.61414 	0.25269 	0.23757 	0.49844 	0.22520 	0.42372 	0.00000 	1.00000 	0.00000 	0.69091 	0.70791 	0.23761 	0.72819 	0.68775 	0.94323 	0.15512 	0.00000 	0.00000 	0.33984 	0.75347 	0.37544 	0.43993 	0.18182 	0.30710 	0.49856 	0.56177 	0.63961 	0.50000 	0.00000 	0.30385 	0.58020 	0.35204 	0.16338 	1.00000 	0.00000 	1.00000 	1.00000 	0.53267 	0.79560 	0.00000 	0.33544 	0.30597 	0.00000 	0.70413 	0.00000 	0.05677 	1.00000 	1.00000 	0.24781 	0.00000 	0.55844 	1.00000 	0.42996 	0.61787 	0.00000 	0.35622 	0.00000 	0.63476 	0.52389 	0.76838 	0.00000 	0.13433 	1.00000 	0.00000 	0.08283 	0.32477 	0.42950 	0.94530 	0.69834 	1.00000 	0.46063 	1.00000 	0.50000 	1.00000 	0.49918 	0.82630 	0.00000 	0.20000 	1.00000 	1.36135 
1.00000 	1.00000 	1.00000 	1.00000 	1.00000 	0.75000 	0.00000 	0.05875 	1.00000 	0.69169 	0.25196 	0.38122 	1.00000 	0.00000 	0.28079 	0.00000 	0.00000 	1.00000 	1.00000 	0.00000 	0.00000 	1.00000 	0.00000 	1.00000 	0.00000 	0.40059 	0.57746 	0.36941 	0.23459 	0.34969 	0.96232 	0.47458 	0.74318 	1.00000 	0.00000 	0.00000 	0.23120 	0.73508 	0.55834 	0.56341 	0.35915 	0.00000 	0.76985 	0.00000 	1.00000 	0.49177 	0.22205 	0.00129 	0.22477 	0.43108 	0.23015 	0.22443 	0.00000 	0.61885 	0.45047 	0.50826 	0.49536 	0.42996 	0.42590 	0.43418 	0.26195 	0.47053 	0.00000 	0.50000 	0.18665 	0.00000 	0.00000 	0.31225 	0.51066 	0.23505 	0.41821 	0.55588 	0.24178 	0.93882 	0.00374 	0.23206 	0.25022 	0.31997 	0.00000 	0.61414 	0.25269 	0.23757 	0.49844 	0.22520 	0.42372 	0.00000 	1.00000 	1.00000 	0.65781 	0.70791 	0.23761 	0.72443 	0.68775 	0.94323 	0.15512 	0.00000 	0.00000 	0.34271 	0.58930 	0.39499 	0.44882 	0.18182 	0.33635 	0.49799 	0.56177 	0.69879 	0.50000 	0.00000 	0.26161 	0.58331 	0.35714 	0.16338 	1.00000 	0.00000 	1.00000 	1.00000 	0.52600 	0.75690 	0.00000 	0.33544 	0.30597 	0.00000 	0.70051 	0.00000 	0.05677 	1.00000 	1.00000 	0.24715 	0.00000 	0.56401 	1.00000 	0.42996 	0.62040 	0.00000 	0.39043 	0.00000 	0.62713 	0.60146 	0.76563 	1.00000 	0.14122 	1.00000 	0.00000 	0.08368 	0.32477 	0.42950 	0.94530 	0.68409 	1.00000 	0.47010 	1.00000 	0.50000 	1.00000 	0.43283 	0.84393 	0.00000 	0.20000 	1.00000 	1.64326 
